contact_id,contact_name,customer_name,vendor_name,contact_number,company_name,website,language_code,language_code_formatted,contact_type,contact_type_formatted,status,customer_sub_type,source,is_linked_with_zohocrm,payment_terms,payment_terms_id,payment_terms_label,currency_id,twitter,facebook,currency_code,outstanding_receivable_amount,outstanding_receivable_amount_bcy,outstanding_payable_amount,outstanding_payable_amount_bcy,unused_credits_receivable_amount,unused_credits_receivable_amount_bcy,unused_credits_payable_amount,unused_credits_payable_amount_bcy,first_name,last_name,email,phone,mobile,portal_status,portal_status_formatted,created_time,created_time_formatted,last_modified_time,last_modified_time_formatted,custom_fields,contactperson_custom_fields,tags,ach_supported,has_attachment
6060812000000217351,Brendan Martinez,Moore and Sons,Leonard Ltd,+1-508-288-9119,,,en,English,customer,Customer,active,individual,csv,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Robert,,,4797353878,,disabled,Disabled,2025-03-26 08:12:27.000000 UTC,26/03/2025,2025-10-19 11:13:43.000000 UTC,19/10/2025,[],[],[],False,False
6060812000000225337,Gabriel Lee,"Castaneda, Gonzales and Wallace",Thompson LLC,533.474.2136x06758,,,en,English,customer,Customer,active,individual,csv,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mark,Byrd,,,,disabled,Disabled,2025-03-26 08:15:47.000000 UTC,26/03/2025,2025-08-13 12:52:38.000000 UTC,13/08/2025,[],[],[],False,False
6060812000000219081,Steven Mitchell,Thomas-Williams,Clark-Moore,887.845.3018x902,,,en,English,customer,Customer,active,individual,csv,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stanley,,,(514)970-3534x550,,disabled,Disabled,2025-03-26 08:13:12.000000 UTC,26/03/2025,2025-10-20 07:48:19.000000 UTC,20/10/2025,[],[],[],False,False
6060812000002848149,Barbara Luna,Rodriguez-Chavez,Campbell Group,427-814-9850x63404,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Kimberly,Thomas,,+1-341-438-5450x69056,(945)999-6611x52384,disabled,Disabled,2025-06-12 06:36:17.000000 UTC,12/06/2025,2025-10-17 12:50:49.000000 UTC,17/10/2025,[],[],[],False,False
6060812000013594130,John Fischer,"Kent, Cooper and Hayden","Huff, Sanchez and Greene",+1-698-263-4279,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Daisy,Campbell,,679-750-0263x803,,disabled,Disabled,2026-05-11 09:13:09.000000 UTC,11/05/2026,2026-05-11 09:13:09.000000 UTC,11/05/2026,[],[],[],False,False
6060812000014932530,Cindy Chase,"Kelley, Wright and Bennett",Steele and Sons,(442)279-3126,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Margaret,,,429-801-0266,,disabled,Disabled,2026-06-09 11:25:49.000000 UTC,09/06/2026,2026-06-09 11:25:49.000000 UTC,09/06/2026,[],[],[],False,False
6060812000012378137,Juan Black,Evans Group,"Kim, Henry and Ayers",(669)372-0284,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Laura,,,(965)452-8827x09910,,disabled,Disabled,2026-04-18 12:50:34.000000 UTC,18/04/2026,2026-04-18 12:50:34.000000 UTC,18/04/2026,[],[],[],False,False
6060812000010926323,Kelsey Bryant,"Carlson, Holt and Grant",Sims-Chandler,001-518-769-9333x0739,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doris,Burnett,,(946)825-7004x84454,,disabled,Disabled,2026-03-12 07:07:01.000000 UTC,12/03/2026,2026-03-12 07:07:01.000000 UTC,12/03/2026,[],[],[],False,False
6060812000009970892,Justin Hawkins,Parks-Taylor,"Lee, Hodge and Nash",(512)619-2774,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kelly,Torres,,(295)850-5529x259,,disabled,Disabled,2026-02-10 08:10:54.000000 UTC,10/02/2026,2026-02-10 08:10:54.000000 UTC,10/02/2026,[],[],[],False,False
6060812000006524206,Brent Jordan,Walters-Wood,Martinez Inc,+1-833-501-8833x74320,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cody,James,,615.391.4857,,disabled,Disabled,2025-11-24 11:03:24.000000 UTC,24/11/2025,2025-11-24 11:03:24.000000 UTC,24/11/2025,[],[],[],False,False
6060812000010809967,Mike Howard,"Riley, Robinson and Williams",Manning Ltd,7786721235,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Galvan,,384.984.0302x95488,,disabled,Disabled,2026-03-09 09:32:44.000000 UTC,09/03/2026,2026-03-09 09:32:44.000000 UTC,09/03/2026,[],[],[],False,False
6060812000008371001,Dawn Bell,Moore-Hill,"Whitney, Gardner and Brown",879.695.6052x17449,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sean,,,001-570-592-2816,(224)956-2118,disabled,Disabled,2025-12-26 08:35:37.000000 UTC,26/12/2025,2025-12-26 08:35:37.000000 UTC,26/12/2025,[],[],[],False,False
6060812000012396650,Michelle Francis,Clark Inc,Moody-Watts,(777)941-5591,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kyle,Bullock,,(663)968-1708x83313,(972)858-7879x573,disabled,Disabled,2026-04-19 12:18:14.000000 UTC,19/04/2026,2026-04-19 12:18:14.000000 UTC,19/04/2026,[],[],[],False,False
6060812000010632050,Scott Johnston,"Cabrera, Brown and Obrien",Fletcher LLC,+1-313-819-6059x997,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stephen,,,,,disabled,Disabled,2026-03-04 13:43:41.000000 UTC,04/03/2026,2026-05-10 10:11:11.000000 UTC,10/05/2026,[],[],[],False,False
6060812000014447212,Justin Garrett,"Olson, Taylor and Byrd","Kennedy, Smith and Cruz",388.929.6477x41518,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Maldonado,,(494)568-6828x69387,866.792.7307x274,disabled,Disabled,2026-05-31 07:09:11.000000 UTC,31/05/2026,2026-06-05 07:11:02.000000 UTC,05/06/2026,[],[],[],False,False
6060812000015549146,Shannon Leblanc MD,Cortez Inc,Cabrera-Lopez,594.722.2619,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeanette,Black,,297-452-9233x2080,,disabled,Disabled,2026-06-18 14:08:54.000000 UTC,18/06/2026,2026-06-18 14:08:54.000000 UTC,18/06/2026,[],[],[],False,False
6060812000014857430,David Marshall,Warner Group,Drake-Montgomery,718-806-3554,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nicole,,,442.306.8355x6063,001-639-445-1088x664,disabled,Disabled,2026-06-06 11:29:17.000000 UTC,06/06/2026,2026-06-06 11:29:17.000000 UTC,06/06/2026,[],[],[],False,False
6060812000004857775,Wendy Garza,Gibson-Johnson,Barr Inc,(726)279-6106,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Daniel,Williams,,872.529.4117x814,,disabled,Disabled,2025-09-12 10:23:25.000000 UTC,12/09/2025,2025-10-18 10:08:06.000000 UTC,18/10/2025,[],[],[],False,False
6060812000008615376,Matthew Rodriguez,Nguyen-Martinez,Foley-Jones,996-322-2762x187,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Curtis,Mooney,,579.701.1223x0908,,disabled,Disabled,2026-01-07 11:32:37.000000 UTC,07/01/2026,2026-04-22 10:24:03.000000 UTC,22/04/2026,[],[],[],False,False
6060812000000222227,Jennifer Jones,Davis-Ibarra,Gray-Myers,001-397-620-4678x9569,,,,,customer,Customer,active,individual,csv,False,0,,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,392-351-4471x2325,,disabled,Disabled,2025-03-26 08:14:28.000000 UTC,26/03/2025,2025-03-26 08:14:28.000000 UTC,26/03/2025,[],[],[],False,False
6060812000000221685,Mario Braun,Norris-Orr,Wilson PLC,910-526-7588,,,en,English,customer,Customer,active,individual,csv,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Todd,,,708-312-2512,,disabled,Disabled,2025-03-26 08:14:12.000000 UTC,26/03/2025,2026-03-28 13:53:00.000000 UTC,28/03/2026,[],[],[],False,False
6060812000000223879,Martin Compton,Nicholson-Huff,Pennington-Williams,+1-483-702-0945x63263,,,en,English,customer,Customer,active,individual,csv,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dana,,,(987)829-1051,713-779-5964x895,disabled,Disabled,2025-03-26 08:15:07.000000 UTC,26/03/2025,2025-10-17 08:50:09.000000 UTC,17/10/2025,[],[],[],False,False
6060812000008274145,Ethan Smith,Mccarty-Valdez,"Santiago, Smith and Williams",+1-546-680-0184x53897,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kayla,,,+1-944-716-7487x59367,001-696-906-7520x20403,disabled,Disabled,2025-12-22 09:56:29.000000 UTC,22/12/2025,2025-12-22 09:56:29.000000 UTC,22/12/2025,[],[],[],False,False
6060812000002765927,Marie Henderson,Hernandez LLC,Hicks-Gomez,2972799642,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrea,Smith,,001-397-279-5581x9315,5839270275,disabled,Disabled,2025-06-10 07:42:26.000000 UTC,10/06/2025,2025-10-17 12:13:39.000000 UTC,17/10/2025,[],[],[],False,False
6060812000009097605,William Moore,Hawkins PLC,Duncan-Figueroa,(583)517-7679x27087,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andres,,,(684)359-4777x344,668.485.4260x9004,disabled,Disabled,2026-01-21 10:34:12.000000 UTC,21/01/2026,2026-01-21 10:34:12.000000 UTC,21/01/2026,[],[],[],False,False
6060812000008611968,Stephanie Lynch,Bailey Ltd,Gordon-Walker,001-814-920-6551x02143,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Vargas,,239.741.4357x754,,disabled,Disabled,2026-01-07 10:28:24.000000 UTC,07/01/2026,2026-01-07 10:28:24.000000 UTC,07/01/2026,[],[],[],False,False
6060812000012543962,Erika Cunningham,"Lee, Wright and Jackson",Rodriguez-Scott,(660)791-5486x5701,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ariel,,,(326)780-9239,,disabled,Disabled,2026-04-27 06:34:15.000000 UTC,27/04/2026,2026-04-27 06:34:15.000000 UTC,27/04/2026,[],[],[],False,False
6060812000015522838,Connie Stuart,"Campbell, Wise and Wilson","Miller, Lozano and Young",+1-972-762-8995x7384,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,John,,,001-555-310-5098x3833,,disabled,Disabled,2026-06-18 10:10:42.000000 UTC,18/06/2026,2026-06-18 10:10:42.000000 UTC,18/06/2026,[],[],[],False,False
6060812000000850597,Jennifer Roman,Hunter PLC,Perez and Sons,,,,en,English,vendor,Vendors,active,business,user,False,0,,Due On Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,disabled,Disabled,2025-04-10 07:54:08.000000 UTC,10/04/2025,2025-04-10 07:54:08.000000 UTC,10/04/2025,[],[],[],False,False
6060812000010369110,Amanda Navarro,Campbell Inc,Wilson Inc,958-240-8969,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,disabled,Disabled,2026-02-22 07:46:50.000000 UTC,22/02/2026,2026-02-22 07:46:50.000000 UTC,22/02/2026,[],[],[],False,False
6060812000009306477,Ann Miles,"Ferguson, Brown and Hill","Anderson, Anderson and Wolfe",+1-925-928-1617x798,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ian,Ibarra,,,,disabled,Disabled,2026-01-28 06:34:54.000000 UTC,28/01/2026,2026-01-28 06:34:54.000000 UTC,28/01/2026,[],[],[],False,False
6060812000006179543,Megan Williams,Beltran LLC,Beasley-Jones,+1-697-442-5203x521,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edward,,,559-369-9578x4562,727.331.6291x3310,disabled,Disabled,2025-11-13 09:35:01.000000 UTC,13/11/2025,2025-11-13 09:35:01.000000 UTC,13/11/2025,[],[],[],False,False
6060812000015139991,Jessica Stout,Baker-Brown,"Brooks, Sanchez and Torres",225-506-5472,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yvonne,,,494.830.3310x3915,001-562-688-4356x07861,disabled,Disabled,2026-06-12 12:22:18.000000 UTC,12/06/2026,2026-06-12 12:27:53.000000 UTC,12/06/2026,[],[],[],False,False
6060812000005915807,Jason Larson,Day-Evans,Gentry-Williams,685-333-2163,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,David,,,(665)587-8551x18696,(735)432-9650,disabled,Disabled,2025-11-04 12:47:01.000000 UTC,04/11/2025,2025-12-06 10:23:41.000000 UTC,06/12/2025,[],[],[],False,False
6060812000001740191,Dustin Krause,"Adkins, Pope and Garza","Harris, Lewis and Smith",308-717-4822,,,en,English,customer,Customer,active,individual,user,True,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nathaniel,Hines,,001-977-202-8628,,disabled,Disabled,2025-04-30 09:23:00.000000 UTC,30/04/2025,2025-12-06 13:44:45.000000 UTC,06/12/2025,[],[],[],False,False
6060812000009012847,Nicholas Knight,Graham-Carrillo,"Rose, Thompson and Martinez",963-994-7167x977,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Debra,,,,,disabled,Disabled,2026-01-17 10:45:30.000000 UTC,17/01/2026,2026-01-17 11:21:31.000000 UTC,17/01/2026,[],[],[],False,False
6060812000009273602,Taylor Phillips,"Smith, Becker and Bates",Riddle-Davidson,755-773-3789,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aaron,Howard,,424.583.7171x0975,,disabled,Disabled,2026-01-26 11:20:48.000000 UTC,26/01/2026,2026-01-26 11:20:59.000000 UTC,26/01/2026,[],[],[],False,False
6060812000005942001,Michael Young,Clark-Cunningham,Chaney PLC,001-437-878-3147x02277,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Robert,Watson,,001-690-440-0746x747,3282536107,disabled,Disabled,2025-11-07 06:51:24.000000 UTC,07/11/2025,2025-11-07 06:51:24.000000 UTC,07/11/2025,[],[],[],False,False
6060812000001953180,Michael Quinn,Waters Group,"Thornton, Reid and Chase",001-909-969-6199,,,en,English,customer,Customer,active,individual,user,False,0,,Due on Receipt,6060812000000091107,,,KES,1950.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,Stephanie,Lee,,703.890.9416x87036,,disabled,Disabled,2025-05-05 11:34:18.000000 UTC,05/05/2025,2026-05-15 11:06:58.000000 UTC,15/05/2026,[],[],[],False,False
6060812000000742001,Jennifer Martinez,"Hoffman, Keith and Nguyen",Aguilar and Sons,001-340-639-3216x124,,,en,English,customer,Customer,active,individual,user,True,0,,Due On Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeffrey,Collins,,(488)272-3252x27265,001-502-587-3208x11403,disabled,Disabled,2025-04-04 05:19:05.000000 UTC,04/04/2025,2025-12-04 09:27:13.000000 UTC,04/12/2025,[],[],[],False,False
6060812000011596915,David Morgan,Bryant-Mccarty,"Cantrell, Lee and Holland",730-420-7578x09540,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alison,Smith,,824.587.9282,,disabled,Disabled,2026-04-02 12:02:03.000000 UTC,02/04/2026,2026-04-02 12:02:03.000000 UTC,02/04/2026,[],[],[],False,False
6060812000006650613,Thomas Smith,Robinson Inc,Abbott Ltd,3933450646,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Erika,Carroll,,001-675-994-1616x76240,,disabled,Disabled,2025-11-28 07:38:23.000000 UTC,28/11/2025,2025-12-04 11:22:05.000000 UTC,04/12/2025,[],[],[],False,False
6060812000012678001,Benjamin Vasquez,Nguyen PLC,Davis Ltd,6062767096,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sharon,Miles,,+1-766-546-6486x849,(376)221-1486,disabled,Disabled,2026-04-29 05:22:43.000000 UTC,29/04/2026,2026-04-29 05:22:43.000000 UTC,29/04/2026,[],[],[],False,False
6060812000000211407,Ryan Maxwell,Ramos LLC,"Berg, Erickson and Rich",001-825-776-7713x97293,,,en,English,customer,Customer,active,individual,csv,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yolanda,,,394.901.2307x591,,disabled,Disabled,2025-03-26 08:09:36.000000 UTC,26/03/2025,2025-10-17 07:35:01.000000 UTC,17/10/2025,[],[],[],False,False
6060812000005271645,Jose Palmer,Morgan-Smith,Hawkins-Lawson,940.250.9559,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Garrett,Matthews,,001-609-520-1227x07513,,disabled,Disabled,2025-10-07 08:50:25.000000 UTC,07/10/2025,2026-06-04 09:22:49.000000 UTC,04/06/2026,[],[],[],False,False
6060812000011513755,Debra Cox,Castillo-Salas,Guerrero PLC,+1-977-993-6261,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Wright,,820-324-2483x476,,disabled,Disabled,2026-03-31 11:06:30.000000 UTC,31/03/2026,2026-03-31 11:06:30.000000 UTC,31/03/2026,[],[],[],False,False
6060812000001827660,Amy Roberts,Mercer LLC,"Nelson, Johnson and Sandoval",+1-921-375-1152x0345,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Elizabeth,,,(827)565-9857x3836,+1-986-912-7294x311,disabled,Disabled,2025-05-04 09:56:46.000000 UTC,04/05/2025,2025-10-17 11:02:26.000000 UTC,17/10/2025,[],[],[],False,False
6060812000009456035,Christopher Gordon,"Reyes, Brock and Brown",Brooks Inc,(557)255-4242x391,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tonya,,,,,disabled,Disabled,2026-02-02 06:23:28.000000 UTC,02/02/2026,2026-02-02 06:23:28.000000 UTC,02/02/2026,[],[],[],False,False
6060812000002753656,Kimberly Wilkerson,"Contreras, Daniels and Burns","Jackson, Noble and Brock",+1-957-927-7143,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,Cameron,,,001-457-874-4621x0705,8064006704,disabled,Disabled,2025-06-09 07:55:02.000000 UTC,09/06/2025,2026-03-11 07:47:34.000000 UTC,11/03/2026,[],[],[],False,False
6060812000008444447,Katelyn Edwards,Armstrong and Sons,Howard-Garcia,001-389-496-9366,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Robert,,,,,disabled,Disabled,2025-12-31 16:44:36.000000 UTC,31/12/2025,2025-12-31 16:44:36.000000 UTC,31/12/2025,[],[],[],False,False
6060812000000215877,Kyle Sims,Smith-Harrison,Mcdonald-Wood,(925)375-6962x41148,,,en,English,customer,Customer,active,individual,csv,True,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,4100.0,4100.0,0.0,0.0,0.0,0.0,0.0,0.0,,House,,836-990-6605x9624,,disabled,Disabled,2025-03-26 08:11:48.000000 UTC,26/03/2025,2026-04-30 11:01:17.000000 UTC,30/04/2026,[],[],[],False,False
6060812000004577611,Lindsey Ellis,"Garrett, Hicks and Miller",Peterson LLC,001-769-952-0178x50015,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,3850.0,3850.0,0.0,0.0,0.0,0.0,0.0,0.0,Joseph,Palmer,,(680)588-0426x556,775.471.0682x34941,disabled,Disabled,2025-08-29 15:32:23.000000 UTC,29/08/2025,2026-05-03 11:42:44.000000 UTC,03/05/2026,[],[],[],False,False
6060812000000211857,Taylor Williams,King PLC,Campbell-Ramirez,(912)815-8733,,,en,English,customer,Customer,active,individual,csv,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeffery,Carroll,,+1-413-600-5900x275,,disabled,Disabled,2025-03-26 08:09:48.000000 UTC,26/03/2025,2025-10-17 08:32:38.000000 UTC,17/10/2025,[],[],[],False,False
6060812000000232130,Phillip Mccarty,Rivers-Hughes,Johnson LLC,(937)863-7274,,,en,English,customer,Customer,active,individual,csv,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sherry,,,988-825-7327,,disabled,Disabled,2025-03-26 08:38:45.000000 UTC,26/03/2025,2025-12-04 13:35:33.000000 UTC,04/12/2025,[],[],[],False,False
6060812000005844451,Linda Lopez,Tucker-Bridges,Mathis-Sanders,,Techwin Limited,,en,English,vendor,Vendors,active,business,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheyenne,Sanders,,,(455)309-3814x315,disabled,Disabled,2025-10-31 13:47:18.000000 UTC,31/10/2025,2025-10-31 13:47:18.000000 UTC,31/10/2025,[],[],[],False,False
6060812000000217283,Carolyn Spencer,Obrien and Sons,Tucker Inc,807-579-9773,,,en,English,customer,Customer,active,individual,csv,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shelia,,,874.862.7750x42621,,disabled,Disabled,2025-03-26 08:12:25.000000 UTC,26/03/2025,2025-10-19 11:04:00.000000 UTC,19/10/2025,[],[],[],False,False
6060812000008109498,Heather Garcia,Page Group,"Wright, Jackson and Alvarado",(256)548-5913x9985,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marco,,,+1-897-689-3980x78303,001-800-829-1669,disabled,Disabled,2025-12-15 11:54:04.000000 UTC,15/12/2025,2025-12-15 11:54:04.000000 UTC,15/12/2025,[],[],[],False,False
6060812000005839910,Christopher Newton,"Smith, Shah and Fisher","Richardson, Baker and Wilson",2836819579,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,1150.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,,Johnson,,001-426-205-3952x69683,,disabled,Disabled,2025-10-31 13:01:44.000000 UTC,31/10/2025,2025-12-06 12:10:43.000000 UTC,06/12/2025,[],[],[],False,False
6060812000004447473,Jessica Reed,Hernandez Inc,Ferguson PLC,(258)870-0121x736,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,400.0,400.0,0.0,0.0,Ashley,Ellis,,700-734-7491,560-892-7382x05649,disabled,Disabled,2025-08-23 08:32:11.000000 UTC,23/08/2025,2025-10-20 08:24:09.000000 UTC,20/10/2025,[],[],[],False,False
6060812000002230739,Stacey Jones,Harvey LLC,"Wilson, Wright and Hopkins",5787638381,,,en,English,customer,Customer,active,individual,user,False,0,,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Robert,Velasquez,,286-759-6548,,disabled,Disabled,2025-05-19 08:44:29.000000 UTC,19/05/2025,2025-05-19 09:16:27.000000 UTC,19/05/2025,[],[],[],False,False
